"country_code","region_name","iata","icao","airport","latitude","longitude"
"AU","Western Australia","KFE","YFDF","Fortescue Dave Forrest Airport","-22.290754","119.437143"
"AU","Queensland","MTQ","YMIT","Mitchell Airport","-26.48329926","147.9369965"
"AU","New South Wales","MTL","YMND","Maitland Airport","-32.701265","151.492912"
"AU","Queensland","ZBL","","Biloela Airport","-24.4","150.51"
"AU","Northern Territory","KFG","YKKG","Kalkgurung Airport","-17.43190002","130.8079987"
"AU","South Australia","KGC","YKSC","Kingscote Airport","-35.71390152","137.5209961"
"AU","Queensland","BKP","YBAW","Barkly Downs Airport","-20.49583333","138.4747222"
"AU","Queensland","BKQ","YBCK","Blackall Airport","-24.42779922","145.4290009"
"AU","Western Australia","KGI","YPKG","Kalgoorlie-Boulder Airport","-30.7894001","121.461998"
"AU","Western Australia","CIE","YCOI","Collie Airport","-33.36669922","116.2170029"
"AU","South Australia","PEY","","Penong Airport","-31.91670036","133"
"AU","Queensland","DKI","YDKI","Dunk Island Airport","-17.94169998","146.1399994"
"AU","Northern Territory","KGR","","Kulgera Airport","-25.84280014","133.2920074"
"AU","Western Australia","PER","YPPH","Perth Airport","-31.94029999","115.9670029"
"AU","Northern Territory","PEP","","Peppimenarti Airport","-14.14420033","130.0910034"
"AU","Northern Territory","DKV","YDVR","Docker River Airport","-24.86000061","129.0700073"
"AU","Queensland","KGY","YKRY","Kingaroy Airport","-26.5807991","151.8410034"
"AU","South Australia","PEA","YPSH","Penneshaw Airport","-35.75584629","137.9628754"
"AU","South Australia","PDN","","Parndana Airport","-35.807","137.264"
"AU","South Australia","PDE","YPDI","Pandie Pandie Airport","-26.11669922","139.3999939"
"AU","Northern Territory","MTD","YMSF","Mount Sandford Station Airport","-16.97830009","130.5549927"
"AU","Western Australia","PBO","YPBO","Paraburdoo Airport","-23.17110062","117.7450027"
"AU","Queensland","AGW","","Agnew Airport","-12.14560032","142.1490021"
"AU","Queensland","KKP","YKLB","Koolburra Airport","-15.31890011","143.9550018"
"AU","Victoria","OYN","YOUY","Ouyen Airport","-35.08901243","142.3544884"
"AU","Queensland","LUT","YLRS","New Laura Airport","-15.18330002","144.3670044"
"AU","Queensland","LUU","YLRA","Laura Airport","-15.55000019","144.4499969"
"AU","South Australia","DLK","YDLK","Dulkaninna Airport","-29.01329994","138.4810028"
"AU","Victoria","XCO","YOLA","Colac Airport","-38.286701","143.679993"
"AU","Queensland","OXY","YMNY","Morney Airport","-25.35829926","141.4329987"
"AU","Queensland","OXO","","Orientos Airport","-28.0598","141.5361"
"AU","Western Australia","MGV","YMGR","Margaret River Station Airport","-18.62170029","126.8830032"
"AU","Victoria","BLN","YBLA","Benalla Airport","-36.55189896","146.0070038"
"AU","Queensland","KML","YKML","Kamileroi Airport","-19.375","140.0570068"
"AU","Northern Territory","DLV","YDLV","Delissaville Airport","-12.55000019","130.6849976"
"AU","Queensland","OSO","YOSB","Osborne Mine Airport","-22.08169937","140.5549927"
"AU","Western Australia","KNI","YKNG","Katanning Airport","-33.71670151","117.6330032"
"AU","Queensland","BLS","YBLL","Bollon Airport","-28.05830002","147.4830017"
"AU","Queensland","BLT","YBTR","Blackwater Airport","-23.60309982","148.8070068"
"AU","Western Australia","CJF","YCWA","Coondewanna Airport","-22.9666996","118.8130035"
"AU","Tasmania","KNS","YKII","King Island Airport","-39.87749863","143.878006"
"AU","Western Australia","KNX","YPKU","East Kimberley Regional Airport","-15.77810001","128.7079926"
"AU","Queensland","DMD","YDMG","Doomadgee Airport","-17.9403","138.822006"
"AU","Queensland","ORS","","Orpheus Island Resort Waterport","-18.634","146.5"
"AU","South Australia","ORR","YYOR","Yorketown Airport","-35","137.6170044"
"AU","Western Australia","LVO","YLTN","Laverton Airport","-28.61359978","122.4240036"
"AU","Western Australia","YLG","YYAL","Yalgoo Airport","-28.3553009","116.6839981"
"AU","Queensland","KOH","YKLA","Koolatah Airport","-15.88860035","142.4389954"
"AU","Queensland","OPI","YOEN","Oenpelli Airport","-12.32499981","133.0059967"
"AU","New South Wales","MRZ","YMOR","Moree Airport","-29.49889946","149.8450012"
"AU","Western Australia","BME","YBRM","Broome International Airport","-17.94470024","122.2320023"
"AU","Queensland","OOR","YMOO","Mooraberree Airport","-25.25","140.9830017"
"AU","New South Wales","OOM","YCOM","Cooma-Snowy Mountains Airport","-36.30059814","148.973999"
"AU","Northern Territory","MRT","","Moroak Airport","-14.818133","133.700594"
"AU","Queensland","KPP","YKPR","Kalpowar Airport","-14.89","144.22"
"AU","Queensland","OOL","YBCG","Gold Coast Airport (Coolangatta Airport)","-28.1644001","153.5050049"
"AU","Queensland","LWH","YLAH","Lawn Hill Airport","-18.56830025","138.6349945"
"AU","New South Wales","KPS","YKMP","Kempsey Airport","-31.07439995","152.7700043"
"AU","Queensland","DNB","YDBR","Dunbar Airport","-16.04999924","142.3999939"
"AU","Northern Territory","CKI","YCKI","Croker Island Airport","-11.16499996","132.4830017"
"AU","Western Australia","ONS","YOLW","Onslow Airport","-21.66830063","115.112999"
"AU","Western Australia","DNG","","Doongan Airport","-15.386429","126.302235"
"AU","Queensland","BMP","YBPI","Brampton Island Airport","-20.80330086","149.2700043"
"AU","South Australia","MRP","YALA","Marla Airport","-27.33329964","133.6269989"
"AU","Queensland","MRL","","Miners Lake Airport","46.3834","-82.63315"
"AU","Queensland","ONR","YMNK","Monkira Airport","-24.81669998","140.5330048"
"AU","Queensland","ONG","YMTI","Mornington Island Airport","-16.66250038","139.1779938"
"AU","Queensland","MRG","YMBA","Mareeba Airfield","-17.06920052","145.4190063"
"AU","Western Australia","WYN","YWYM","Wyndham Airport","-15.51140022","128.1529999"
"AU","Western Australia","MQZ","YMGT","Margaret River Airport","-33.93059921","115.0999985"
"AU","South Australia","WYA","YWHA","Whyalla Airport","-33.05889893","137.5140076"
"AU","Western Australia","DNM","","Denham Airport","-25.888159","113.57695"
"AU","Western Australia","KQR","YKAR","Karara Airport","-28.206451","151.570214"
"AU","Victoria","KRA","YKER","Kerang Airport","-35.75139999","143.9389954"
"AU","New South Wales","WWY","YWWL","West Wyalong Airport","-33.93719864","147.1909943"
"AU","Western Australia","CKW","YCHK","Graeme Rowley Aerodrome","-22.3543","119.6426"
"AU","New South Wales","DNQ","YDLQ","Deniliquin Airport","-35.55939865","144.9459991"
"AU","Queensland","KRB","YKMB","Karumba Airport","-17.45669937","140.8300018"
"AU","Western Australia","WWI","YWWI","Woodie Woodie Airport","-21.66279984","121.2340012"
"AU","Victoria","MQL","YMIA","Mildura Airport","-34.22919846","142.0859985"
"AU","Northern Territory","KRD","","Kurundi Airport","-20.51","134.6706"
"AU","Queensland","BNE","YBBN","Brisbane Airport","-27.38419914","153.1170044"
"AU","South Australia","OLP","YOLD","Olympic Dam Airport","-30.48500061","136.8769989"
"AU","Northern Territory","MFP","YMCR","Manners Creek Airport","-22.10000038","137.9830017"
"AU","Northern Territory","MQE","YMQA","Marqua Airport","-22.80579948","137.2510071"
"AU","Queensland","OKY","YBOK","Oakey Army Aviation Centre","-27.41139984","151.7350006"
"AU","New South Wales","BNK","YBNA","Ballina Byron Gateway Airport","-28.83390045","153.5619965"
"AU","New South Wales","CLH","YCAH","Coolah Airport","-31.77330017","149.6100006"
"AU","Queensland","OKR","YYKI","Yorke Island Airport","-9.752801","143.405673"
"AU","Queensland","KSV","YSPV","Springvale Airport","-23.54999924","140.6999969"
"AU","Queensland","OKB","YORC","Orchid Beach Airport","-24.95940018","153.3150024"
"AU","Western Australia","WUN","YWLU","Wiluna Airport","-26.62919998","120.2210007"
"AU","Western Australia","WUI","YMMI","Murrin Murrin Airport","-28.705299","121.89099"
"AU","Western Australia","KTA","YPKA","Karratha Airport","-20.71220016","116.7730026"
"AU","Western Australia","MQA","YMDI","Mandora Station Airport","-19.73830032","120.8379974"
"AU","Northern Territory","MGT","YMGB","Milingimbi Airport","-12.09440041","134.8939972"
"AU","Northern Territory","KTR","YPTN","RAAF Base Tindal","-14.52110004","132.378006"
"AU","Western Australia","ODR","YORV","Ord River Airport","-17.34079933","128.9120026"
"AU","Western Australia","ALH","YABA","Albany Airport","-34.94329834","117.8089981"
"AU","South Australia","WUD","YWUD","Wudinna Airport","-33.04330063","135.4470062"
"AU","Queensland","LYT","","Lady Elliot Island Airport","-24.1129","152.7156"
"AU","South Australia","ODL","","Cordillo Downs Airport","-26.74530029","140.6380005"
"AU","Queensland","KUG","YKUB","Kubin Airport","-10.22500038","142.2180023"
"AU","South Australia","ODD","YOOD","Oodnadatta Airport","-27.56170082","135.4470062"
"AU","Western Australia","DOX","YDRA","Dongara Airport","-29.298128","114.927334"
"AU","Western Australia","OCM","YBGD","Boolgeeda Airport","-22.54","117.275"
"AU","Queensland","OBA","","Oban Airport","56.4657","-5.3977"
"AU","Queensland","KWM","YKOW","Kowanyama Airport","-15.48560047","141.7510071"
"AU","Queensland","CMA","YCMU","Cunnamulla Airport","-28.03000069","145.621994"
"AU","New South Wales","OAG","YORG","Orange Airport","-33.38169861","149.1329956"
"AU","Queensland","WTB","YBWW","Toowoomba Wellcamp Airport","-27.558332","151.793335"
"AU","Queensland","MOV","YMRB","Moranbah Airport","-22.05780029","148.0769959"
"AU","New South Wales","CMD","YCTM","Cootamundra Airport","-34.62390137","148.0279999"
"AU","Tasmania","DPO","YDPO","Devonport Airport","-41.16970062","146.4299927"
"AU","Queensland","LZR","YLZI","Lizard Island Airport","-14.673273","145.454571"
"AU","South Australia","MOO","YOOM","Moomba Airport","-28.09939957","140.1970062"
"AU","New South Wales","NYN","YNYN","Nyngan Airport","-31.55109978","147.2030029"
"AU","Queensland","WSY","YSHR","Whitsunday Airport","-20.27611","148.755"
"AU","Western Australia","KYF","YYLR","Yeelirrie Airport","-27.27706004","120.0956726"
"AU","South Australia","KYI","YYTA","Yalata Airport","-31.47060013","131.8249969"
"AU","Western Australia","DRB","YDBY","Derby Airport","-17.37000084","123.6610031"
"AU","Queensland","DRD","YDOR","Dorunda Airport","-16.5537","141.8238"
"AU","Northern Territory","BOX","YBRL","Borroloola Airport","-16.07530022","136.302002"
"AU","Queensland","CML","YCMW","Camooweal Airport","-19.9116993","138.125"
"AU","Western Australia","WRW","YWWG","Warrawagine Airport","-20.84420013","120.7020035"
"AU","Western Australia","WRN","YWDG","Windarling Airport","-30.031667","119.39"
"AU","South Australia","NUR","YNUB","Nullabor Motel Airport","-31.44169998","130.9019928"
"AU","Northern Territory","NUB","YNUM","Numbulwar Airport","-14.27169991","135.7169952"
"AU","Queensland","CMQ","YCMT","Clermont Airport","-22.7730999","147.6210022"
"AU","South Australia","AMT","YAMT","Amata Airport","-26.10829926","131.2070007"
"AU","Queensland","NTN","YNTN","Normanton Airport","-17.68409","141.069664"
"AU","New South Wales","NTL","YWLM","Newcastle Airport / RAAF Base Williamtown","-32.79499817","151.8339996"
"AU","Northern Territory","AMX","","Ammaroo Airport","-21.73830032","135.2420044"
"AU","Queensland","DRN","YDBI","Dirranbandi Airport","-28.5916996","148.2169952"
"AU","Northern Territory","MNW","YMDS","MacDonald Downs Airport","-22.44400024","135.1990051"
"AU","Northern Territory","MNV","","Mount Valley Airport","-14.11666","133.83333"
"AU","Queensland","MNQ","YMTO","Monto Airport","-24.88579941","151.1000061"
"AU","Queensland","NSV","YNSH","Noosa Airport","-26.42329979","153.0630035"
"AU","Queensland","DRR","YDRI","Durrie Airport","-25.68499947","140.2279968"
"AU","New South Wales","NSO","YSCO","Scone Airport","-32.03720093","150.8320007"
"AU","Queensland","WPK","YWMP","Wrotham Park Airport","-16.6583004","144.0019989"
"AU","Western Australia","NSM","YNSM","Norseman Airport","-32.20999908","121.7549973"
"AU","Northern Territory","NRY","","Newry Airport","-16.0442","129.2638"
"AU","Northern Territory","DRW","YPDN","Darwin International Airport","-12.41469955","130.8769989"
"AU","New South Wales","CNB","YCNM","Coonamble Airport","-30.98329926","148.3760071"
"AU","Northern Territory","MNG","YMGD","Maningrida Airport","-12.05609989","134.2339935"
"AU","Western Australia","BQB","YBLN","Busselton Regional Airport","-33.68842316","115.4015961"
"AU","Queensland","CNC","YCCT","Coconut Island Airport","-10.05000019","143.0700073"
"AU","Western Australia","DRY","YDRD","Drysdale River Airport","-15.7135704","126.3810968"
"AU","New South Wales","LBH","","Palm Beach Water Airport","-33.5871","151.3234"
"AU","South Australia","MNE","YMUG","Mungeranie Airport","-28.00919914","138.6569977"
"AU","Western Australia","NRG","YNRG","Narrogin Airport","-32.93000031","117.0800018"
"AU","New South Wales","NRA","YNAR","Narrandera Airport","-34.70220184","146.5119934"
"AU","Queensland","BQL","YBOU","Boulia Airport","-22.91329956","139.8999939"
"AU","Northern Territory","ANZ","","Angus Downs Airport","-25.0325","132.2748"
"AU","South Australia","LCN","YBLC","Balcanoona Airport","-30.53499985","139.3370056"
"AU","Queensland","WON","YWDL","Wondoola Airport","-18.57500076","140.8919983"
"AU","Queensland","CNJ","YCCY","Cloncurry Airport","-20.66860008","140.5039978"
"AU","New South Wales","WOL","YWOL","Illawarra Regional Airport","-34.56110001","150.7890015"
"AU","Western Australia","MBB","YMBL","Marble Bar Airport","-21.16329956","119.8330002"
"AU","Northern Territory","NPP","","Napperby Airport","-22.5312","132.7632"
"AU","Queensland","WNR","YWDH","Windorah Airport","-25.41309929","142.6670074"
"AU","Queensland","LDC","YLIN","Lindeman Island Airport","-20.45359993","149.0399933"
"AU","Western Australia","BQW","YBGO","Balgo Hill Airport","-20.1483","127.973"
"AU","New South Wales","LDH","YLHI","Lord Howe Island Airport","-31.53829956","159.0769959"
"AU","New South Wales","NOA","YSNW","NAS Nowra","-34.94889832","150.5370026"
"AU","Victoria","MBF","YPOK","Porepunkah Airfield","-36.7187","146.8898"
"AU","Western Australia","WND","","Windarra Airport","-28.47500038","122.2419968"
"AU","Queensland","CNS","YBCS","Cairns Airport","-16.88579941","145.7550049"
"AU","Queensland","MBH","YMYB","Maryborough Airport","-25.5133","152.714996"
"AU","Queensland","MMM","YMMU","Middlemount Airport","-22.80249977","148.7050018"
"AU","Western Australia","LDW","","Lansdowne Airport","-17.6128","126.743"
"AU","Victoria","BRJ","","Bright Airport","18.948673","72.828673"
"AU","New South Wales","BRK","YBKE","Bourke Airport","-30.03919983","145.9519958"
"AU","Western Australia","WME","YMNE","Mount Keith Airport","-27.28639984","120.5550003"
"AU","Western Australia","MBN","","Mount Barnett Airport","-16.6573","125.961"
"AU","Western Australia","LEA","YPLM","RAAF Learmonth (Learmonth Airport)","-22.23559952","114.0889969"
"AU","Western Australia","MMG","YMOG","Mount Magnet Airport","-28.11610031","117.8420029"
"AU","Northern Territory","LEL","YLEV","Lake Evella Airport","-12.49890041","135.8059998"
"AU","Victoria","WMB","YWBL","Warrnambool Airport","-38.29529953","142.4470062"
"AU","Western Australia","WLP","YANG","West Angelas Airport","-23.13555556","118.7072222"
"AU","Northern Territory","COB","","Coolibah Airport","-15.54829979","130.9620056"
"AU","Queensland","NMR","YNAP","Nappa Merrie Airport","-27.55830002","141.1329956"
"AU","Northern Territory","BRT","YBTI","Bathurst Island Airport","-11.76920033","130.6199951"
"AU","Northern Territory","WLO","YWTL","Waterloo Airport","-16.62999916","129.3200073"
"AU","Western Australia","LER","YLST","Leinster Airport","-27.84329987","120.7030029"
"AU","Queensland","MLV","YMEU","Merluna Airport","-13.0649","142.4536"
"AU","Northern Territory","WLL","YWOR","Wollogorang Airport","-17.2199","137.93453"
"AU","Queensland","WLE","YMLS","Miles Airport","-26.80830002","150.1750031"
"AU","New South Wales","WLC","YWCH","Walcha Airport","-31","151.5670013"
"AU","New South Wales","COJ","YCBB","Coonabarabran Airport","-31.33250046","149.2669983"
"AU","Queensland","NMP","","New Moon Airport","-19.2","145.773"
"AU","Victoria","MBW","YMMB","Moorabbin Airport","-37.97579956","145.102005"
"AU","Western Australia","WLA","YWAL","Wallal Airport","-19.77359962","120.6490021"
"AU","Western Australia","NLS","","Nicholson Airport","-18.04999924","128.8999939"
"AU","South Australia","MLR","YMCT","Millicent Airport","-37.58359909","140.3659973"
"AU","Western Australia","NLL","YNUL","Nullagine Airport","-21.91329956","120.197998"
"AU","Queensland","LFP","YLFD","Lakefield Airport","-14.9207","144.203"
"AU","Victoria","WKB","YWKB","Warracknabeal Airport","-36.32109833","142.4190063"
"AU","Western Australia","WIT","YWIT","Wittenoom Airport","-22.21829987","118.3479996"
"AU","Victoria","BSJ","YBNS","Bairnsdale Airport","-37.88750076","147.5679932"
"AU","New South Wales","WIO","YWCA","Wilcannia Airport","-31.52639961","143.375"
"AU","Queensland","WIN","YWTN","Winton Airport","-22.36359978","143.0859985"
"AU","Queensland","NLF","YDNI","Darnley Island Airport","-9.583330154","143.7669983"
"AU","Western Australia","LGE","","Lake Gregory Airport","-20.1089","127.619"
"AU","Queensland","MKY","YBMK","Mackay Airport","-21.17169952","149.1799927"
"AU","Western Australia","COY","YCWY","Coolawanyah Station Airport","-21.7946","117.755"
"AU","Western Australia","NKB","","Noonkanbah Airport","-18.49469948","124.8519974"
"AU","South Australia","LGH","YLEC","Leigh Creek Airport","-30.59830093","138.4259949"
"AU","New South Wales","ARM","YARM","Armidale Airport","-30.52809906","151.6170044"
"AU","Northern Territory","MKV","YMVG","Mount Cavenagh Airport","-25.9666996","133.1999969"
"AU","Western Australia","NIF","YCNF","Nifty Airport","-21.67169952","121.586998"
"AU","South Australia","CPD","YCBP","Coober Pedy Airport","-29.04000092","134.720993"
"AU","New South Wales","LHG","YLRD","Lightning Ridge Airport","-29.45669937","147.9839935"
"AU","Northern Territory","LIB","","Limbunya Airport","-17.23559952","129.8820038"
